1551930431;s3-eth2;1030.00;90.00;1120.00;90;1030;6.00;1.00;7.00;1;6;0.00;0.00;0;0
1551930431;s1-eth2;617.00;617.00;1234.00;617;617;3.00;3.00;6.00;3;3;0.00;0.00;0;0
1551930431;s2-eth1;404.00;42.00;446.00;42;404;2.00;1.00;3.00;1;2;0.00;0.00;0;0
1551930431;s3-eth3;617.00;617.00;1234.00;617;617;3.00;3.00;6.00;3;3;0.00;0.00;0;0
1551930431;s2-eth2;203.00;90.00;293.00;90;203;1.00;1.00;2.00;1;1;0.00;0.00;0;0
1551930431;s3-eth1;1030.00;0.00;1030.00;0;1030;6.00;0.00;6.00;0;6;0.00;0.00;0;0
1551930431;total;5012.00;2567.00;7579.00;2567;5012;27.00;15.00;42.00;15;27;0.00;0.00;0;0
1551930432;s2-eth3;201.00;201.00;402.00;201;201;1.00;1.00;2.00;1;1;0.00;0.00;0;0
1551930432;s1-eth1;201.00;201.00;402.00;201;201;1.00;1.00;2.00;1;1;0.00;0.00;0;0
1551930432;s3-eth2;201.00;0.00;201.00;0;201;1.00;0.00;1.00;0;1;0.00;0.00;0;0
1551930432;s1-eth2;201.00;201.00;402.00;201;201;1.00;1.00;2.00;1;1;0.00;0.00;0;0
1551930432;s2-eth1;0.00;42.00;42.00;42;0;0.00;1.00;1.00;1;0;0.00;0.00;0;0
1551930432;s3-eth3;201.00;201.00;402.00;201;201;1.00;1.00;2.00;1;1;0.00;0.00;0;0
1551930432;s2-eth2;201.00;0.00;201.00;0;201;1.00;0.00;1.00;0;1;0.00;0.00;0;0
1551930432;s3-eth1;201.00;0.00;201.00;0;201;1.00;0.00;1.00;0;1;0.00;0.00;0;0
1551930432;total;1407.00;846.00;2253.00;846;1407;7.00;5.00;12.00;5;7;0.00;0.00;0;0
1551930433;s2-eth3;273.00;203.00;476.00;203;273;2.00;1.00;3.00;1;2;0.00;0.00;0;0
1551930433;s1-eth1;203.00;273.00;476.00;273;203;1.00;2.00;3.00;2;1;0.00;0.00;0;0
1551930433;s3-eth2;273.00;0.00;273.00;0;273;2.00;0.00;2.00;0;2;0.00;0.00;0;0
1551930433;s1-eth2;273.00;203.00;476.00;203;273;2.00;1.00;3.00;1;2;0.00;0.00;0;0
1551930433;s2-eth1;203.00;112.00;315.00;112;203;1.00;2.00;3.00;2;1;0.00;0.00;0;0
1551930433;s3-eth3;203.00;273.00;476.00;273;203;1.00;2.00;3.00;2;1;0.00;0.00;0;0
1551930433;s2-eth2;273.00;0.00;273.00;0;273;2.00;0.00;2.00;0;2;0.00;0.00;0;0
1551930433;s3-eth1;273.00;0.00;273.00;0;273;2.00;0.00;2.00;0;2;0.00;0.00;0;0
1551930433;total;1974.00;1064.00;3038.00;1064;1974;13.00;8.00;21.00;8;13;0.00;0.00;0;0
1551930434;s2-eth3;1057773632.00;1572014.00;1059345664.00;1572014;1057773657;24169.00;23812.00;47981.00;23812;24169;0.00;0.00;0;0
1551930434;s1-eth1;1572080.00;1057773632.00;1059345728.00;1057773657;1572080;23813.00;24169.00;47982.00;24169;23813;0.00;0.00;0;0
1551930434;s3-eth2;1057774016.00;1571258.00;1059345280.00;1571258;1057774045;24172.00;23805.00;47977.00;23805;24172;0.00;0.00;0;0
1551930434;s1-eth2;1057839168.00;1571945.00;1059411072.00;1571945;1057839154;24172.00;23813.00;47985.00;23813;24172;0.00;0.00;0;0
1551930434;s2-eth1;1572697.00;1058166720.00;1059739456.00;1058166748;1572697;23822.00;24170.00;47992.00;24170;23822;0.00;0.00;0;0
1551930434;s3-eth3;1572473.00;1058167744.00;1059740224.00;1058167738;1572473;23821.00;24180.00;48001.00;24180;23821;0.00;0.00;0;0
1551930434;s2-eth2;1625.00;686.00;2311.00;686;1625;18.00;9.00;27.00;9;18;0.00;0.00;0;0
1551930434;s3-eth1;1793.00;784.00;2577.00;784;1793;20.00;10.00;30.00;10;20;0.00;0.00;0;0
1551930434;total;3178107648.00;3178824704.00;6356932608.00;3178824830;3178107524;144007.00;143968.00;287975.00;143968;144007;0.00;0.00;0;0
1551930435;s2-eth3;4727794688.00;6979450.00;4734774272.00;6979450;4727794916;107662.00;105747.00;213409.00;105747;107662;0.00;0.00;0;0
1551930435;s1-eth1;6979450.00;4727794688.00;4734774272.00;4727794916;6979450;105747.00;107662.00;213409.00;107662;105747;0.00;0.00;0;0
1551930435;s3-eth2;4727795200.00;6979038.00;4734774272.00;6979038;4727795394;107667.00;105743.00;213410.00;105743;107667;0.00;0.00;0;0
1551930435;s1-eth2;4727795200.00;6979176.00;4734774272.00;6979176;4727795120;107664.00;105744.00;213408.00;105744;107664;0.00;0.00;0;0
1551930435;s2-eth1;6979654.00;4727794688.00;4734774272.00;4727794712;6979654;105749.00;107660.00;213409.00;107660;105749;0.00;0.00;0;0
1551930435;s3-eth3;6979176.00;4727795200.00;4734774272.00;4727795120;6979176;105744.00;107664.00;213408.00;107664;105744;0.00;0.00;0;0
1551930435;s2-eth2;682.00;0.00;682.00;0;682;7.00;0.00;7.00;0;7;0.00;0.00;0;0
1551930435;s3-eth1;612.00;0.00;612.00;0;612;6.00;0.00;6.00;0;6;0.00;0.00;0;0
1551930435;total;14204324864.00;14204322816.00;28408647680.00;14204322412;14204325004;640246.00;640220.00;1280466.00;640220;640246;0.00;0.00;0;0
1551930436;s2-eth3;4217329408.00;4609056.00;4221938432.00;4609056;4217329312;89324.00;69830.00;159154.00;69830;89324;0.00;0.00;0;0
1551930436;s1-eth1;4609056.00;4217329408.00;4221938432.00;4217329312;4609056;69830.00;89324.00;159154.00;89324;69830;0.00;0.00;0;0
1551930436;s3-eth2;4217329664.00;4608582.00;4221938176.00;4608582;4217329720;89328.00;69825.00;159153.00;69825;89328;0.00;0.00;0;0
1551930436;s1-eth2;4217329408.00;4608852.00;4221938432.00;4608852;4217329516;89326.00;69828.00;159154.00;69828;89326;0.00;0.00;0;0
1551930436;s2-eth1;4609194.00;4217329152.00;4221938176.00;4217329108;4609194;69831.00;89322.00;159153.00;89322;69831;0.00;0.00;0;0
1551930436;s3-eth3;4608786.00;4217329408.00;4221938176.00;4217329516;4608786;69827.00;89326.00;159153.00;89326;69827;0.00;0.00;0;0
1551930436;s2-eth2;612.00;0.00;612.00;0;612;6.00;0.00;6.00;0;6;0.00;0.00;0;0
1551930436;s3-eth1;612.00;0.00;612.00;0;612;6.00;0.00;6.00;0;6;0.00;0.00;0;0
1551930436;total;12665817088.00;12665814016.00;25331632128.00;12665814426;12665816808;477478.00;477455.00;954933.00;477455;477478;0.00;0.00;0;0
1551930437;s2-eth3;4675349504.00;6881170.00;4682230272.00;6881170;4675349303;106419.00;104256.00;210675.00;104256;106419;0.00;0.00;0;0
1551930437;s1-eth1;6881170.00;4675414528.00;4682295808.00;4675414529;6881170;104256.00;106420.00;210676.00;106420;104256;0.00;0.00;0;0
1551930437;s3-eth2;4675415040.00;6880764.00;4682295808.00;6880764;4675414935;106422.00;104254.00;210676.00;104254;106422;0.00;0.00;0;0
1551930437;s1-eth2;4675350528.00;6881033.00;4682231296.00;6881033;4675350324;106421.00;104256.00;210677.00;104256;106421;0.00;0.00;0;0
1551930437;s2-eth1;6881505.00;4675414528.00;4682295808.00;4675414326;6881505;104259.00;106419.00;210678.00;106419;104259;0.00;0.00;0;0
1551930437;s3-eth3;6881033.00;4675414528.00;4682295808.00;4675414732;6881033;104256.00;106421.00;210677.00;106421;104256;0.00;0.00;0;0
1551930437;s2-eth2;609.00;0.00;609.00;0;609;3.00;0.00;3.00;0;3;0.00;0.00;0;0
1551930437;s3-eth1;609.00;0.00;609.00;0;609;3.00;0.00;3.00;0;3;0.00;0.00;0;0
1551930437;total;14046759936.00;14046886912.00;28093646848.00;14046886554;14046759488;632039.00;632026.00;1264065.00;632026;632039;0.00;0.00;0;0
1551930438;s2-eth3;4345423872.00;4649388.00;4350073344.00;4649388;4345423910;91383.00;70440.00;161823.00;70440;91383;0.00;0.00;0;0
1551930438;s1-eth1;4649388.00;4345358848.00;4350008320.00;4345358684;4649388;70440.00;91382.00;161822.00;91382;70440;0.00;0.00;0;0
1551930438;s3-eth2;4345358848.00;4648980.00;4350008320.00;4648980;4345359092;91386.00;70436.00;161822.00;70436;91386;0.00;0.00;0;0
1551930438;s1-eth2;4345423360.00;4649052.00;4350072320.00;4649052;4345423296;91384.00;70436.00;161820.00;70436;91384;0.00;0.00;0;0
1551930438;s2-eth1;4649262.00;4345226240.00;4349875712.00;4345226392;4649262;70437.00;91376.00;161813.00;91376;70437;0.00;0.00;0;0
1551930438;s3-eth3;4648854.00;4345226752.00;4349875712.00;4345226800;4648854;70433.00;91380.00;161813.00;91380;70433;0.00;0.00;0;0
1551930438;s2-eth2;612.00;0.00;612.00;0;612;6.00;0.00;6.00;0;6;0.00;0.00;0;0
1551930438;s3-eth1;612.00;0.00;612.00;0;612;6.00;0.00;6.00;0;6;0.00;0.00;0;0
1551930438;total;13050155008.00;13049759744.00;26099914752.00;13049759296;13050155026;485475.00;485450.00;970925.00;485450;485475;0.00;0.00;0;0
1551930439;s3-eth2;3482170880.00;4607676.00;3486778368.00;4607676;3482170792;77164.00;69814.00;146978.00;69814;77164;0.00;0.00;0;0
1551930439;s1-eth2;3482105600.00;4607718.00;3486713344.00;4607718;3482105608;77164.00;69815.00;146979.00;69815;77164;0.00;0.00;0;0
1551930439;s2-eth1;4607412.00;3481908992.00;3486516480.00;3481909070;4607412;69810.00;77159.00;146969.00;77159;69810;0.00;0.00;0;0
1551930439;s3-eth3;4607454.00;3481908992.00;3486516480.00;3481909112;4607454;69811.00;77160.00;146971.00;77160;69811;0.00;0.00;0;0
1551930439;s2-eth2;126.00;126.00;252.00;126;126;3.00;3.00;6.00;3;3;0.00;0.00;0;0
1551930439;s3-eth1;126.00;126.00;252.00;126;126;3.00;3.00;6.00;3;3;0.00;0.00;0;0
1551930439;total;18446744073709551616.00;18446744073709551616.00;18446744073709551616.00;18446744061634218465;18446744061634676089;18446744073709051904.00;18446744073709051904.00;18446744073708554240.00;18446744073709052494;18446744073709052494;0.00;0.00;0;0
1551930440;total;18446744073709551616.00;18446744073709551616.00;18446744073709551616.00;18446744028639265299;18446744028639244013;18446744073707671552.00;18446744073707671552.00;18446744073705791488.00;18446744073707671521;18446744073707671358;0.00;0.00;0;0
1551930441;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930442;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930443;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930444;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930445;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930446;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930447;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930448;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930449;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930450;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930451;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930452;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930453;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930454;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930455;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930456;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930457;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930458;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930459;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930460;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930461;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930462;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930463;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930464;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930465;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930466;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930467;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930468;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930469;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930470;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930471;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930472;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930473;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930474;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930475;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930476;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930477;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930478;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930479;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930480;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930481;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930482;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930483;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930484;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930485;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930486;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930487;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930488;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930489;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930490;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930491;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930492;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930493;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930494;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930495;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930496;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930497;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930498;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930499;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930500;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930501;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930502;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930503;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930504;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930505;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930506;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930507;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930508;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930509;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930510;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930511;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930512;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930513;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930514;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930515;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930516;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930517;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930518;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930519;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930520;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930521;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930522;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930523;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930524;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930525;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930526;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930527;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930528;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930529;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930530;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930531;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930532;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930533;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930534;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930535;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930536;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930537;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930538;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930539;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930540;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930541;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930542;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930543;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930544;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930545;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930546;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930547;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930548;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930549;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930550;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930551;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930552;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930553;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930554;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930555;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930556;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930557;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930558;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930559;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930560;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930561;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930562;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930563;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930564;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930565;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930566;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930567;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930568;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930569;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930570;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930571;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930572;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930573;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930574;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930575;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930576;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930577;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930578;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930579;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1551930580;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
